Date,Time,Open,High,Low,Close,Volume
20210125,10:40:00,1858.15,1859.79,1858.15,1858.57,335460
20210125,10:45:00,1858.54,1861.26,1858.37,1860.58,386139
20210125,10:50:00,1860.61,1862.06,1860.27,1862.06,464760
20210125,10:55:00,1862.06,1863.34,1862.05,1862.69,405620
20210125,11:00:00,1862.68,1863.84,1862.53,1863.70,320210
20210125,11:05:00,1863.72,1865.86,1863.22,1863.42,465310
20210125,11:10:00,1863.29,1864.26,1863.07,1863.51,296200
20210125,11:15:00,1863.49,1863.68,1861.61,1861.91,260170
20210125,11:20:00,1861.92,1862.02,1861.35,1861.60,180100
20210125,11:25:00,1861.60,1863.52,1861.40,1863.01,217620
20210125,11:30:00,1862.96,1863.44,1862.38,1862.76,251790
20210125,11:35:00,1862.76,1863.69,1862.39,1863.35,228660
20210125,11:40:00,1863.33,1864.58,1862.92,1864.39,293120
20210125,11:45:00,1864.39,1864.82,1863.26,1863.71,416210
20210125,11:50:00,1863.71,1864.40,1863.60,1864.04,480250
20210125,11:55:00,1864.04,1864.08,1862.89,1862.90,315750
20210125,12:00:00,1862.90,1862.96,1860.23,1860.52,405490
20210125,12:05:00,1860.51,1862.74,1860.43,1862.41,304650
20210125,12:10:00,1862.41,1862.71,1861.92,1862.23,183020
20210125,12:15:00,1862.21,1863.11,1862.13,1862.35,208490
20210125,12:20:00,1862.37,1862.76,1861.55,1862.00,201090
20210125,12:25:00,1862.00,1862.69,1861.34,1861.41,298530
20210125,12:30:00,1861.41,1863.26,1861.16,1862.95,295650
20210125,12:35:00,1862.96,1863.08,1861.56,1862.62,266150
20210125,12:40:00,1862.81,1863.84,1862.00,1863.71,309800
20210125,12:45:00,1863.69,1864.66,1863.62,1864.65,305730
20210125,12:50:00,1864.67,1864.67,1861.88,1861.96,307960
20210125,12:55:00,1861.97,1862.94,1861.31,1862.86,380880
20210125,13:00:00,1862.87,1863.17,1860.87,1863.06,365940
20210125,13:05:00,1863.08,1863.63,1861.28,1862.97,452880
20210125,13:10:00,1863.00,1864.90,1862.06,1864.85,291360
20210125,13:15:00,1864.83,1865.99,1864.80,1865.34,489210
20210125,13:20:00,1865.31,1867.73,1863.99,1866.81,565810
20210125,13:25:00,1866.81,1867.70,1866.18,1867.01,352960
20210125,13:30:00,1867.03,1867.45,1865.34,1865.76,375270
20210125,13:35:00,1865.77,1865.77,1863.77,1863.77,352979
20210125,13:40:00,1863.73,1864.22,1862.99,1864.05,328290
20210125,13:45:00,1864.12,1864.54,1863.21,1863.41,312909
20210125,13:50:00,1863.41,1865.16,1863.09,1863.83,307380
20210125,13:55:00,1863.72,1864.88,1863.01,1864.88,272280
20210125,14:00:00,1864.87,1866.04,1864.56,1865.73,297200
20210125,14:05:00,1865.78,1866.14,1864.99,1865.74,269939
20210125,14:10:00,1865.74,1866.01,1863.68,1864.29,272730
20210125,14:15:00,1864.24,1864.98,1864.01,1864.10,406630
20210125,14:20:00,1863.90,1865.16,1863.10,1864.15,465849
20210125,14:25:00,1864.15,1865.06,1863.58,1864.29,339440
20210125,14:30:00,1864.24,1865.84,1860.12,1862.14,775770
20210125,14:35:00,1862.14,1864.83,1861.42,1864.06,624620
20210125,14:40:00,1864.06,1864.51,1863.31,1863.76,499960
20210125,14:45:00,1863.76,1864.16,1855.92,1857.63,834260
20210125,14:50:00,1857.65,1858.43,1855.24,1856.90,851340
20210125,14:55:00,1856.81,1857.06,1855.00,1855.76,771270
20210125,15:00:00,1855.74,1857.83,1854.28,1856.55,749600
20210125,15:05:00,1856.69,1857.15,1852.10,1852.62,675900
20210125,15:10:00,1852.56,1852.98,1850.23,1851.98,882490
20210125,15:15:00,1851.99,1853.35,1851.42,1852.97,706460
20210125,15:20:00,1852.95,1855.42,1852.19,1854.99,428340
20210125,15:25:00,1854.99,1855.04,1853.32,1853.57,449760
20210125,15:30:00,1853.58,1855.03,1852.90,1854.13,474380
20210125,15:35:00,1854.17,1854.19,1851.92,1852.79,782950
20210125,15:40:00,1852.80,1855.38,1852.13,1854.34,543690
20210125,15:45:00,1854.32,1856.11,1854.08,1854.57,553389
20210125,15:50:00,1854.60,1855.13,1851.14,1852.69,691560
20210125,15:55:00,1852.76,1853.56,1849.62,1851.77,666320
20210125,16:00:00,1851.77,1853.99,1851.26,1852.51,739490
20210125,16:05:00,1852.59,1852.66,1849.18,1849.28,869400
20210125,16:10:00,1849.35,1850.72,1847.14,1847.62,1156990
20210125,16:15:00,1847.62,1851.47,1847.03,1851.17,815309
20210125,16:20:00,1851.16,1851.94,1850.76,1851.73,592050
20210125,16:25:00,1851.73,1851.97,1849.90,1851.77,351120
20210125,16:30:00,1851.87,1852.72,1851.12,1852.41,463270
20210125,16:35:00,1852.42,1853.84,1851.86,1853.78,711070
20210125,16:40:00,1853.78,1854.52,1852.61,1854.20,393369
20210125,16:45:00,1854.19,1855.21,1853.77,1853.88,529990
20210125,16:50:00,1853.88,1855.27,1853.68,1854.81,365280
20210125,16:55:00,1854.86,1855.66,1854.43,1855.14,366930
20210125,17:00:00,1855.15,1855.47,1854.44,1854.74,338890
20210125,17:05:00,1854.77,1856.88,1854.66,1856.42,521850
20210125,17:10:00,1856.42,1856.95,1855.90,1856.06,332480
20210125,17:15:00,1856.07,1857.30,1856.07,1856.82,468220
20210125,17:20:00,1856.82,1858.45,1856.74,1857.84,429640
20210125,17:25:00,1857.84,1858.42,1857.65,1858.02,369940
20210125,17:30:00,1858.01,1858.83,1857.87,1858.60,250010
20210125,17:35:00,1858.61,1859.02,1857.88,1857.90,357860
20210125,17:40:00,1857.90,1858.56,1857.42,1857.94,394090
20210125,17:45:00,1857.94,1858.96,1857.74,1858.83,345680
20210125,17:50:00,1858.88,1859.06,1857.76,1858.00,215300
20210125,17:55:00,1857.97,1858.86,1857.72,1858.19,230790
20210125,18:00:00,1858.19,1858.80,1857.95,1858.53,210620
20210125,18:05:00,1858.54,1858.54,1857.36,1857.39,189140
20210125,18:10:00,1857.40,1858.17,1856.75,1857.56,169930
20210125,18:15:00,1857.54,1857.54,1855.09,1855.17,168680
20210125,18:20:00,1855.16,1855.97,1855.00,1855.34,233610
20210125,18:25:00,1855.35,1856.26,1855.28,1856.22,339159
20210125,18:30:00,1856.30,1856.37,1855.42,1855.61,130490
20210125,18:35:00,1855.59,1855.89,1855.41,1855.70,108070
20210125,18:40:00,1855.72,1855.80,1855.32,1855.56,131860
20210125,18:45:00,1855.57,1856.19,1855.35,1856.11,232630
20210125,18:50:00,1856.13,1856.55,1856.06,1856.12,132430
20210125,18:55:00,1856.13,1856.96,1856.03,1856.96,359100
20210125,19:00:00,1856.98,1857.45,1856.54,1857.43,867380
20210125,19:05:00,1857.44,1857.51,1855.92,1855.92,407370
20210125,19:10:00,1855.88,1856.28,1855.51,1856.09,338720
20210125,19:15:00,1856.09,1856.39,1855.11,1855.43,224750
20210125,19:20:00,1855.45,1855.46,1854.65,1855.08,134770
20210125,19:25:00,1855.09,1855.11,1853.90,1854.13,144160
20210125,19:30:00,1854.12,1855.58,1854.08,1855.55,145839
20210125,19:35:00,1855.53,1855.53,1854.57,1855.39,202570
20210125,19:40:00,1855.41,1855.83,1855.19,1855.59,130510
20210125,19:45:00,1855.48,1855.65,1855.30,1855.36,64730
20210125,19:50:00,1855.38,1855.73,1855.12,1855.24,98810
20210125,19:55:00,1855.28,1855.59,1854.75,1854.87,170980
20210125,20:00:00,1854.86,1855.42,1854.52,1855.02,158800
20210125,20:05:00,1855.03,1855.06,1854.58,1854.69,139500
20210125,20:10:00,1854.69,1854.86,1854.16,1854.21,123050
20210125,20:15:00,1854.22,1855.15,1854.17,1855.10,114470
20210125,20:20:00,1855.11,1855.11,1853.78,1854.07,363960
20210125,20:25:00,1854.07,1854.32,1853.64,1853.65,151630
20210125,20:30:00,1853.62,1854.14,1853.42,1853.90,105950
20210125,20:35:00,1853.88,1854.36,1853.61,1853.66,96410
20210125,20:40:00,1853.66,1854.12,1853.64,1853.70,97880
20210125,20:45:00,1853.70,1854.49,1853.60,1854.43,108120
20210125,20:50:00,1854.46,1855.45,1854.46,1855.09,133350
20210125,20:55:00,1855.10,1856.01,1855.08,1855.63,169060
20210125,21:00:00,1855.64,1855.79,1855.19,1855.26,81740
20210125,21:05:00,1855.27,1855.52,1855.17,1855.37,87800
20210125,21:10:00,1855.36,1855.60,1855.24,1855.37,47920
20210125,21:15:00,1855.32,1855.56,1855.18,1855.18,40260
20210125,21:20:00,1855.18,1855.39,1854.83,1854.88,29860
20210125,21:25:00,1854.90,1855.30,1854.90,1855.24,25040
20210125,21:30:00,1855.22,1855.43,1854.92,1855.39,34920
20210125,21:35:00,1855.39,1855.54,1855.29,1855.43,32360
20210125,21:40:00,1855.40,1855.79,1855.17,1855.38,32060
20210125,21:45:00,1855.35,1855.78,1855.05,1855.27,51240
20210125,21:50:00,1855.27,1855.77,1855.14,1855.77,34970
20210125,21:55:00,1855.77,1855.87,1855.05,1855.05,42595
20210125,23:00:00,1854.98,1855.85,1854.94,1855.04,62175
20210125,23:05:00,1855.04,1855.19,1854.62,1854.93,21600
20210125,23:10:00,1854.93,1854.99,1854.37,1854.43,90880
20210125,23:15:00,1854.42,1855.48,1854.28,1855.24,95279
20210125,23:20:00,1855.22,1856.33,1855.18,1856.28,86390
20210125,23:25:00,1856.27,1856.76,1856.17,1856.68,77360
20210125,23:30:00,1856.60,1856.71,1855.40,1855.41,64380
20210125,23:35:00,1855.40,1855.47,1855.04,1855.04,20680
20210125,23:40:00,1855.03,1855.82,1854.45,1855.69,107570
20210125,23:45:00,1855.68,1855.68,1855.05,1855.57,71780
20210125,23:50:00,1855.57,1855.87,1855.45,1855.73,24789
20210125,23:55:00,1855.69,1855.69,1855.23,1855.39,55500
20210126,00:00:00,1855.38,1855.38,1853.69,1854.18,180190
20210126,00:05:00,1854.19,1854.26,1853.96,1854.13,64750
20210126,00:10:00,1854.13,1854.37,1854.03,1854.14,72150
20210126,00:15:00,1854.13,1854.15,1853.42,1853.55,91870
20210126,00:20:00,1853.55,1853.72,1853.06,1853.66,79570
20210126,00:25:00,1853.71,1854.14,1853.66,1854.05,55130
20210126,00:30:00,1854.05,1854.15,1853.90,1854.06,39360
20210126,00:35:00,1854.06,1854.06,1853.26,1853.57,66230
20210126,00:40:00,1853.56,1853.86,1853.32,1853.77,53149
20210126,00:45:00,1853.74,1853.96,1853.56,1853.88,49060
20210126,00:50:00,1853.87,1854.38,1853.84,1854.38,49210
20210126,00:55:00,1854.36,1854.69,1854.04,1854.52,87570
20210126,01:00:00,1854.51,1855.81,1853.27,1854.42,409140
20210126,01:05:00,1854.41,1855.65,1854.38,1854.58,242910
20210126,01:10:00,1854.55,1855.58,1854.20,1855.55,181080
20210126,01:15:00,1855.53,1855.68,1854.27,1854.42,169090
20210126,01:20:00,1854.40,1855.13,1854.24,1854.69,138830
20210126,01:25:00,1854.68,1855.24,1854.67,1854.81,133200
20210126,01:30:00,1854.80,1854.84,1853.58,1854.36,176310
20210126,01:35:00,1854.35,1856.38,1854.35,1856.38,190640
20210126,01:40:00,1856.39,1856.44,1855.39,1855.69,121520
20210126,01:45:00,1855.67,1857.01,1855.40,1856.79,196000
20210126,01:50:00,1856.81,1858.63,1856.81,1857.70,263500
20210126,01:55:00,1857.67,1858.21,1857.49,1858.16,151920
20210126,02:00:00,1858.15,1859.72,1857.98,1859.35,194080
20210126,02:05:00,1859.34,1859.34,1858.21,1858.21,171620
20210126,02:10:00,1858.28,1858.60,1857.94,1858.34,124390
20210126,02:15:00,1858.35,1858.85,1858.19,1858.32,125060
20210126,02:20:00,1858.34,1858.46,1858.03,1858.37,73599
20210126,02:25:00,1858.36,1858.64,1858.17,1858.59,73290
20210126,02:30:00,1858.58,1859.43,1858.46,1859.37,180190
20210126,02:35:00,1859.40,1860.60,1859.10,1859.94,270469
20210126,02:40:00,1859.95,1860.34,1859.84,1859.90,193140
20210126,02:45:00,1859.90,1860.35,1859.88,1860.08,160210
20210126,02:50:00,1860.08,1860.61,1859.96,1860.33,172420
20210126,02:55:00,1860.32,1860.59,1859.92,1860.52,151329
20210126,03:00:00,1860.52,1861.03,1860.48,1860.95,180890
20210126,03:05:00,1860.95,1861.27,1860.04,1860.26,364280
20210126,03:10:00,1860.28,1860.45,1859.95,1860.12,157619
20210126,03:15:00,1860.11,1860.26,1859.87,1859.90,133960
20210126,03:20:00,1859.91,1859.93,1859.52,1859.62,216080
20210126,03:25:00,1859.62,1860.47,1859.57,1859.95,166130
20210126,03:30:00,1859.98,1860.24,1859.81,1859.98,90530
20210126,03:35:00,1859.97,1860.14,1859.76,1859.78,116690
20210126,03:40:00,1859.74,1860.10,1859.73,1859.90,60340
20210126,03:45:00,1859.91,1860.27,1859.78,1860.17,74740
20210126,03:50:00,1860.18,1860.20,1859.67,1859.77,77920
20210126,03:55:00,1859.76,1860.19,1859.65,1860.19,79540
20210126,04:00:00,1860.15,1860.32,1859.72,1860.32,100799
20210126,04:05:00,1860.33,1861.63,1860.33,1861.29,208920
20210126,04:10:00,1861.29,1861.43,1861.08,1861.25,74950
20210126,04:15:00,1861.25,1861.43,1860.93,1861.17,73670
20210126,04:20:00,1861.16,1861.51,1861.12,1861.38,50930
20210126,04:25:00,1861.39,1861.39,1860.90,1860.90,44120
20210126,04:30:00,1860.90,1860.90,1858.77,1859.21,269130
20210126,04:35:00,1859.19,1859.20,1857.40,1857.91,137640
20210126,04:40:00,1857.91,1858.48,1857.76,1857.88,129480
20210126,04:45:00,1857.88,1858.21,1857.32,1857.93,120460
20210126,04:50:00,1857.93,1857.94,1856.04,1856.66,168900
20210126,04:55:00,1856.65,1856.78,1856.30,1856.33,143019
20210126,05:00:00,1856.34,1857.12,1855.91,1856.13,328369
20210126,05:05:00,1856.13,1856.63,1856.03,1856.30,375180
20210126,05:10:00,1856.30,1856.59,1855.74,1856.32,329669
20210126,05:15:00,1856.32,1856.34,1855.59,1855.66,241760
20210126,05:20:00,1855.67,1855.82,1854.23,1854.77,216050
20210126,05:25:00,1854.78,1856.30,1854.69,1856.29,131500
20210126,05:30:00,1856.30,1857.24,1855.82,1855.92,476420
20210126,05:35:00,1855.94,1857.71,1855.78,1856.68,433270
20210126,05:40:00,1856.67,1856.90,1856.52,1856.61,187590
20210126,05:45:00,1856.63,1857.28,1856.40,1856.52,221260
20210126,05:50:00,1856.51,1857.31,1856.51,1857.03,323159
20210126,05:55:00,1857.02,1857.35,1856.45,1857.17,303029
20210126,06:00:00,1857.17,1857.24,1855.42,1855.48,318610
20210126,06:05:00,1855.48,1855.72,1853.99,1854.50,344220
20210126,06:10:00,1854.50,1855.62,1854.24,1855.33,272609
20210126,06:15:00,1855.38,1856.63,1855.21,1856.32,271010
20210126,06:20:00,1856.32,1856.63,1855.67,1855.67,187990
20210126,06:25:00,1855.67,1856.26,1855.61,1856.16,82450
20210126,06:30:00,1856.14,1856.36,1855.72,1855.91,104160
20210126,06:35:00,1855.89,1856.06,1854.59,1854.97,158620
20210126,06:40:00,1855.06,1855.21,1854.32,1854.90,208540
20210126,06:45:00,1854.92,1854.92,1853.69,1854.36,259070
20210126,06:50:00,1854.37,1854.83,1854.30,1854.69,170969
20210126,06:55:00,1854.69,1855.57,1854.66,1854.96,216449
20210126,07:00:00,1854.97,1855.30,1853.95,1854.81,345660
20210126,07:05:00,1854.82,1855.42,1854.41,1855.11,218820
20210126,07:10:00,1855.06,1855.59,1854.52,1855.51,199600
20210126,07:15:00,1855.51,1855.85,1854.44,1855.19,505060
20210126,07:20:00,1855.19,1855.36,1854.43,1854.62,200420
20210126,07:25:00,1854.63,1854.93,1853.52,1853.69,204850
20210126,07:30:00,1853.70,1853.97,1852.39,1852.68,326270
20210126,07:35:00,1852.65,1852.69,1849.91,1850.61,353399
20210126,07:40:00,1850.61,1851.42,1850.32,1850.71,411530
20210126,07:45:00,1850.63,1852.09,1850.56,1850.80,347489
20210126,07:50:00,1850.80,1851.60,1850.43,1851.51,86830
20210126,07:55:00,1851.46,1851.46,1850.16,1850.90,185710
20210126,08:00:00,1850.92,1852.69,1850.92,1852.67,459640
20210126,08:05:00,1852.60,1852.97,1851.67,1852.90,297760
20210126,08:10:00,1852.91,1854.11,1852.60,1854.11,245420
20210126,08:15:00,1854.11,1857.27,1853.22,1856.61,514060
20210126,08:20:00,1856.62,1857.03,1855.22,1855.43,445450
20210126,08:25:00,1855.43,1856.34,1855.17,1856.29,560140
20210126,08:30:00,1856.29,1856.32,1854.70,1855.13,192170
20210126,08:35:00,1855.14,1855.89,1854.46,1854.66,177970
20210126,08:40:00,1854.66,1854.82,1853.40,1853.55,217920
20210126,08:45:00,1853.48,1854.58,1852.98,1853.87,195960
20210126,08:50:00,1853.92,1855.16,1853.39,1853.99,313600
20210126,08:55:00,1853.97,1854.64,1853.69,1854.51,217780
20210126,09:00:00,1854.51,1854.69,1853.20,1853.89,373420
20210126,09:05:00,1853.89,1854.69,1853.82,1854.25,263430
20210126,09:10:00,1854.27,1854.55,1853.36,1853.98,327040
20210126,09:15:00,1853.98,1854.49,1853.38,1853.62,326180
20210126,09:20:00,1853.74,1854.09,1852.39,1853.98,372170
20210126,09:25:00,1853.98,1853.99,1853.01,1853.31,265760
20210126,09:30:00,1853.36,1853.66,1851.77,1852.53,249690
20210126,09:35:00,1852.51,1852.91,1851.62,1851.64,205340
20210126,09:40:00,1851.66,1852.45,1851.54,1852.27,172569
20210126,09:45:00,1852.28,1853.09,1852.21,1852.99,291660
20210126,09:50:00,1852.99,1853.58,1852.87,1852.99,377739
20210126,09:55:00,1852.99,1853.41,1852.20,1852.43,286360
20210126,10:00:00,1852.43,1852.58,1851.79,1852.09,146460
20210126,10:05:00,1852.09,1852.39,1851.70,1852.38,167060
20210126,10:10:00,1852.36,1853.62,1851.89,1853.41,233530
20210126,10:15:00,1853.40,1854.10,1852.90,1853.14,252480
20210126,10:20:00,1853.05,1853.47,1852.95,1853.22,123570
20210126,10:25:00,1853.20,1853.44,1852.89,1852.91,177910
20210126,10:30:00,1852.91,1852.99,1852.12,1852.24,233950
20210126,10:35:00,1852.27,1852.55,1850.53,1850.90,190410
20210126,10:40:00,1850.88,1851.04,1849.87,1851.02,249430
20210126,10:45:00,1851.02,1851.61,1850.17,1850.53,234730
20210126,10:50:00,1850.55,1851.01,1850.37,1850.61,230520
20210126,10:55:00,1850.59,1851.35,1848.35,1849.18,241680
20210126,11:00:00,1849.18,1850.36,1848.97,1849.19,297300
20210126,11:05:00,1849.21,1850.41,1848.71,1849.92,311170
20210126,11:10:00,1849.93,1851.14,1849.63,1851.05,234520
20210126,11:15:00,1851.05,1852.05,1851.05,1851.32,249470
20210126,11:20:00,1851.36,1851.57,1850.48,1850.80,140480
20210126,11:25:00,1850.80,1851.71,1850.70,1851.52,152540
20210126,11:30:00,1851.46,1853.04,1851.20,1852.88,411660
20210126,11:35:00,1852.88,1853.09,1852.67,1853.07,254190
20210126,11:40:00,1853.08,1854.57,1853.07,1853.85,228550
20210126,11:45:00,1853.82,1853.94,1852.88,1853.53,154080
20210126,11:50:00,1853.52,1854.26,1853.19,1853.66,225389
20210126,11:55:00,1853.64,1853.65,1852.59,1852.70,210810
20210126,12:00:00,1852.69,1854.34,1852.62,1853.70,232800
20210126,12:05:00,1853.71,1856.01,1853.56,1855.98,384010
20210126,12:10:00,1855.99,1856.23,1854.44,1855.05,311010
20210126,12:15:00,1855.07,1855.63,1853.04,1855.56,407590
20210126,12:20:00,1855.56,1856.07,1854.67,1854.89,259340
20210126,12:25:00,1854.90,1855.55,1854.43,1854.71,153370
20210126,12:30:00,1854.70,1854.97,1854.23,1854.54,178860
20210126,12:35:00,1854.55,1855.18,1854.38,1854.91,190950
20210126,12:40:00,1854.89,1855.44,1854.65,1855.38,210130
20210126,12:45:00,1855.36,1855.73,1854.74,1854.77,194470
20210126,12:50:00,1854.71,1855.76,1854.70,1855.03,203010
20210126,12:55:00,1855.06,1855.85,1855.05,1855.38,419799
20210126,13:00:00,1855.38,1856.60,1854.40,1855.01,513280
20210126,13:05:00,1855.01,1855.29,1853.63,1853.66,350130
20210126,13:10:00,1853.66,1853.66,1851.98,1853.30,234310
20210126,13:15:00,1853.32,1853.60,1852.45,1853.18,201550
20210126,13:20:00,1853.18,1855.86,1853.17,1855.43,341780
20210126,13:25:00,1855.43,1857.37,1855.42,1857.02,374430
20210126,13:30:00,1856.94,1859.00,1856.76,1858.75,393730
20210126,13:35:00,1858.68,1859.70,1858.19,1859.09,361930
20210126,13:40:00,1859.07,1859.85,1858.47,1859.49,311600
20210126,13:45:00,1859.50,1859.88,1858.27,1859.08,457959
20210126,13:50:00,1859.09,1859.11,1856.96,1857.28,350389
20210126,13:55:00,1857.23,1857.63,1856.38,1856.96,283600
20210126,14:00:00,1857.08,1858.13,1856.31,1856.80,466530
20210126,14:05:00,1856.80,1856.92,1855.18,1855.91,332090
20210126,14:10:00,1855.93,1857.67,1855.93,1856.76,246070
20210126,14:15:00,1856.85,1857.40,1856.06,1856.80,206570
20210126,14:20:00,1856.79,1856.79,1855.66,1855.99,193090
20210126,14:25:00,1855.94,1856.04,1854.56,1855.39,241650
20210126,14:30:00,1855.41,1856.19,1853.84,1854.74,585029
20210126,14:35:00,1854.74,1855.92,1853.77,1855.68,642910
20210126,14:40:00,1855.72,1857.18,1854.23,1854.24,533430
20210126,14:45:00,1854.27,1855.13,1849.85,1854.49,832500
20210126,14:50:00,1854.45,1858.06,1854.15,1857.77,500760
20210126,14:55:00,1857.82,1857.93,1856.23,1856.23,336950
20210126,15:00:00,1856.17,1857.83,1853.76,1857.29,492860
20210126,15:05:00,1857.27,1857.93,1855.09,1856.74,541920
20210126,15:10:00,1856.60,1856.84,1854.40,1854.88,523210
20210126,15:15:00,1854.88,1855.67,1853.22,1854.98,585680
20210126,15:20:00,1854.98,1855.47,1853.08,1853.55,426190
20210126,15:25:00,1853.53,1855.38,1853.37,1854.66,479200
20210126,15:30:00,1854.73,1855.32,1853.95,1854.24,408990
20210126,15:35:00,1854.28,1855.06,1852.88,1852.95,569590
20210126,15:40:00,1852.98,1853.70,1852.68,1853.43,339040
20210126,15:45:00,1853.43,1854.23,1851.43,1851.79,548780
20210126,15:50:00,1851.80,1853.49,1851.26,1853.27,617180
20210126,15:55:00,1853.26,1853.70,1852.37,1852.91,641600
20210126,16:00:00,1852.93,1852.97,1851.16,1852.11,537500
20210126,16:05:00,1852.12,1853.62,1851.55,1852.88,459030
20210126,16:10:00,1852.88,1853.87,1852.68,1852.95,360330
20210126,16:15:00,1852.95,1853.88,1852.89,1853.77,567960
20210126,16:20:00,1853.74,1854.18,1853.19,1854.07,346950
20210126,16:25:00,1853.96,1854.84,1853.88,1854.60,447430
20210126,16:30:00,1854.62,1855.08,1853.91,1854.02,562140
20210126,16:35:00,1854.03,1854.62,1853.56,1854.10,468900
20210126,16:40:00,1854.10,1854.20,1853.02,1853.47,480170
20210126,16:45:00,1853.46,1853.48,1852.13,1852.15,530600
20210126,16:50:00,1852.15,1852.72,1851.49,1852.08,608570
20210126,16:55:00,1852.09,1852.90,1851.85,1852.24,638169
20210126,17:00:00,1852.27,1853.47,1852.18,1853.31,372380
20210126,17:05:00,1853.30,1853.89,1853.06,1853.70,260850
20210126,17:10:00,1853.70,1853.78,1852.25,1852.61,187430
20210126,17:15:00,1852.70,1853.21,1852.45,1852.63,149230
20210126,17:20:00,1852.63,1852.89,1852.40,1852.40,148339
20210126,17:25:00,1852.41,1852.85,1851.79,1852.32,406420
20210126,17:30:00,1852.34,1852.82,1851.94,1852.71,387760
20210126,17:35:00,1852.71,1852.71,1851.97,1852.20,169250
20210126,17:40:00,1852.20,1852.44,1851.97,1851.98,132539
20210126,17:45:00,1852.02,1852.44,1851.88,1852.36,167910
20210126,17:50:00,1852.36,1852.81,1852.01,1852.51,440670
20210126,17:55:00,1852.51,1852.80,1852.04,1852.62,257670
20210126,18:00:00,1852.61,1852.87,1852.21,1852.82,173270
20210126,18:05:00,1852.83,1853.22,1852.66,1853.18,120430
20210126,18:10:00,1853.20,1853.57,1852.91,1853.40,229450
20210126,18:15:00,1853.42,1853.48,1852.13,1852.13,503939
20210126,18:20:00,1852.13,1852.94,1852.05,1852.66,424020
20210126,18:25:00,1852.66,1852.70,1852.07,1852.20,281200
20210126,18:30:00,1852.23,1852.33,1850.80,1851.95,202540
20210126,18:35:00,1851.95,1852.21,1851.46,1851.57,229020
20210126,18:40:00,1851.58,1852.65,1851.47,1852.32,92860
20210126,18:45:00,1852.33,1852.55,1851.57,1851.64,87690
20210126,18:50:00,1851.65,1851.81,1851.38,1851.60,66230
20210126,18:55:00,1851.58,1851.82,1851.57,1851.67,75480
20210126,19:00:00,1851.65,1851.74,1851.03,1851.39,281510
20210126,19:05:00,1851.39,1852.07,1851.39,1851.68,220519
20210126,19:10:00,1851.68,1851.93,1851.38,1851.40,76960
20210126,19:15:00,1851.42,1851.67,1851.22,1851.39,77330
20210126,19:20:00,1851.42,1851.42,1849.66,1849.76,143679
20210126,19:25:00,1849.77,1850.21,1849.33,1849.72,168870
20210126,19:30:00,1849.71,1850.35,1849.65,1849.68,121100
20210126,19:35:00,1849.68,1850.49,1849.33,1850.46,91019
20210126,19:40:00,1850.46,1850.81,1850.31,1850.42,189070
20210126,19:45:00,1850.41,1851.55,1850.34,1851.44,199060
20210126,19:50:00,1851.38,1851.60,1851.29,1851.46,115440
20210126,19:55:00,1851.44,1851.76,1851.13,1851.56,160210
20210126,20:00:00,1851.58,1851.59,1850.83,1851.05,158290
20210126,20:05:00,1851.06,1851.99,1851.05,1851.91,77130
20210126,20:10:00,1851.95,1852.13,1851.79,1852.06,61420
20210126,20:15:00,1852.05,1852.40,1851.89,1852.13,56890
20210126,20:20:00,1852.12,1852.44,1852.07,1852.37,55129
20210126,20:25:00,1852.37,1852.71,1852.18,1852.36,108040
20210126,20:30:00,1852.35,1852.45,1851.95,1852.14,84629
20210126,20:35:00,1852.10,1852.86,1852.07,1852.54,117290
20210126,20:40:00,1852.55,1852.86,1852.51,1852.82,61130
20210126,20:45:00,1852.79,1852.87,1852.61,1852.66,115500
20210126,20:50:00,1852.65,1852.80,1851.64,1851.69,156940
20210126,20:55:00,1851.70,1851.77,1850.78,1851.22,186160
20210126,21:00:00,1851.17,1851.80,1851.09,1851.37,133575
20210126,21:05:00,1851.37,1851.64,1851.24,1851.24,43275
20210126,21:10:00,1851.24,1851.30,1850.93,1851.05,40070
20210126,21:15:00,1851.07,1851.59,1851.03,1851.07,26429
20210126,21:20:00,1851.10,1851.16,1850.85,1851.01,23580
20210126,21:25:00,1850.89,1851.02,1850.82,1850.91,29680
20210126,21:30:00,1850.91,1851.05,1850.50,1850.76,25150
20210126,21:35:00,1850.74,1850.84,1850.40,1850.43,25950
20210126,21:40:00,1850.42,1850.71,1850.28,1850.54,25930
20210126,21:45:00,1850.46,1850.64,1850.33,1850.34,42160
20210126,21:50:00,1850.34,1851.51,1850.23,1851.34,51520
20210126,21:55:00,1851.33,1851.38,1850.32,1850.43,73110
20210126,23:00:00,1849.91,1851.41,1849.91,1851.38,45665
20210126,23:05:00,1851.32,1851.37,1850.15,1850.55,27890
20210126,23:10:00,1850.55,1850.85,1850.53,1850.71,89470
20210126,23:15:00,1850.73,1850.99,1850.35,1850.46,72890
20210126,23:20:00,1850.46,1850.63,1848.28,1850.62,97730
20210126,23:25:00,1850.64,1851.46,1850.64,1851.40,78960
20210126,23:30:00,1851.38,1851.48,1851.29,1851.34,54020
20210126,23:35:00,1851.33,1851.33,1850.31,1850.43,91860
20210126,23:40:00,1850.41,1850.95,1850.32,1850.53,45489
20210126,23:45:00,1850.55,1850.98,1850.44,1850.83,48649
20210126,23:50:00,1850.79,1850.92,1850.63,1850.91,70970
