time,open,high,low,close,tick_volume,spread,real_volume
2008-02-26T00:00:00+00:00,4.7,4.78,4.52,4.68,154,0,111236
2008-02-27T00:00:00+00:00,4.66,4.71,4.55,4.66,150,0,61797
2008-02-28T00:00:00+00:00,4.61,4.7,4.6,4.61,220,0,85811
2008-02-29T00:00:00+00:00,4.61,4.68,4.54,4.6,238,0,82934
2008-03-03T00:00:00+00:00,4.6,4.7,4.55,4.67,287,0,135918
2008-03-04T00:00:00+00:00,4.68,4.68,4.4,4.6,264,0,136850
2008-03-05T00:00:00+00:00,4.59,4.6,4.46,4.53,204,0,93629
2008-03-06T00:00:00+00:00,4.46,4.55,4.29,4.53,297,0,167772
2008-03-07T00:00:00+00:00,4.42,4.47,4.21,4.36,263,0,136980
2008-03-10T00:00:00+00:00,4.25,4.54,4.2,4.54,325,0,197986
2008-03-11T00:00:00+00:00,4.48,4.55,4.32,4.54,213,0,84623
2008-03-12T00:00:00+00:00,4.42,4.54,4.35,4.5,166,0,94966
2008-03-13T00:00:00+00:00,4.3,4.45,4.27,4.45,233,0,116736
2008-03-14T00:00:00+00:00,4.35,4.45,4.34,4.45,200,0,123846
2008-03-17T00:00:00+00:00,4.22,4.25,4.1,4.24,235,0,121446
2008-03-18T00:00:00+00:00,4.29,4.29,4.05,4.11,343,0,124339
2008-03-19T00:00:00+00:00,4.04,4.06,3.83,3.9,496,0,219685
2008-03-20T00:00:00+00:00,3.95,4.08,3.84,4.0,333,0,162893
2008-03-24T00:00:00+00:00,4.07,4.35,4.06,4.35,274,0,121851
2008-03-25T00:00:00+00:00,4.39,4.65,4.32,4.65,360,0,176337
2008-03-26T00:00:00+00:00,4.58,4.75,4.5600000000000005,4.67,305,0,189526
2008-03-27T00:00:00+00:00,4.68,4.7,4.57,4.7,220,0,93802
2008-03-28T00:00:00+00:00,4.68,4.95,4.62,4.91,364,0,245037
2008-03-31T00:00:00+00:00,4.35,4.55,4.04,4.5,1065,0,704575
2008-04-01T00:00:00+00:00,4.45,4.59,4.23,4.55,595,0,287827
2008-04-02T00:00:00+00:00,4.37,4.54,4.31,4.46,358,0,196592
2008-04-03T00:00:00+00:00,4.49,4.5,4.34,4.42,191,0,71261
2008-04-04T00:00:00+00:00,4.39,4.39,4.14,4.17,364,0,200340
2008-04-07T00:00:00+00:00,4.14,4.15,3.9,4.0,600,0,366246
2008-04-08T00:00:00+00:00,3.95,3.95,3.85,3.88,399,0,168939
2008-04-09T00:00:00+00:00,3.81,3.92,3.8,3.82,247,0,101762
2008-04-10T00:00:00+00:00,3.95,3.96,3.81,3.86,326,0,180246
2008-04-11T00:00:00+00:00,3.88,3.88,3.58,3.62,457,0,243900
2008-04-14T00:00:00+00:00,3.69,3.69,3.03,3.15,966,0,582335
2008-04-15T00:00:00+00:00,3.18,3.35,3.18,3.2800000000000002,348,0,187165
2008-04-16T00:00:00+00:00,3.29,3.58,3.2800000000000002,3.49,329,0,168344
2008-04-17T00:00:00+00:00,3.49,3.57,3.21,3.22,276,0,137498
2008-04-18T00:00:00+00:00,3.38,3.6,3.2,3.25,1134,0,453601
2008-04-21T00:00:00+00:00,3.37,3.48,3.06,3.16,657,0,229026
2008-04-22T00:00:00+00:00,3.18,3.18,3.04,3.08,265,0,146119
2008-04-23T00:00:00+00:00,3.15,3.15,3.04,3.08,205,0,129005
2008-04-24T00:00:00+00:00,3.07,3.2800000000000002,3.05,3.19,298,0,154522
2008-04-25T00:00:00+00:00,3.24,3.26,3.07,3.18,279,0,126720
2008-04-28T00:00:00+00:00,3.25,3.25,3.07,3.11,295,0,126500
2008-04-29T00:00:00+00:00,3.12,3.17,2.99,3.0,241,0,148531
2008-04-30T00:00:00+00:00,3.0,3.14,3.0,3.02,276,0,174496
2008-05-01T00:00:00+00:00,3.04,3.15,3.04,3.15,359,0,198520
2008-05-02T00:00:00+00:00,3.18,3.25,3.1,3.15,515,0,213348
2008-05-05T00:00:00+00:00,3.15,3.2,3.06,3.15,413,0,159995
2008-05-06T00:00:00+00:00,3.14,3.14,3.01,3.03,398,0,203799
2008-05-07T00:00:00+00:00,3.03,3.13,3.01,3.13,474,0,207715
2008-05-08T00:00:00+00:00,3.15,3.15,3.05,3.09,346,0,129823
2008-05-09T00:00:00+00:00,3.1,3.12,3.02,3.05,223,0,146466
2008-05-12T00:00:00+00:00,3.35,3.54,3.25,3.51,1422,0,913054
2008-05-13T00:00:00+00:00,3.57,3.68,3.45,3.67,1260,0,619880
2008-05-14T00:00:00+00:00,3.67,3.9699999999999998,3.64,3.89,1135,0,496899
2008-05-15T00:00:00+00:00,3.9,4.1,3.75,4.02,833,0,417463
2008-05-16T00:00:00+00:00,4.05,4.05,3.81,4.0,572,0,241127
2008-05-19T00:00:00+00:00,4.02,4.2,4.02,4.18,726,0,259158
2008-05-20T00:00:00+00:00,4.21,4.21,4.05,4.12,373,0,206576
2008-05-21T00:00:00+00:00,4.15,4.15,3.75,3.89,581,0,348890
2008-05-22T00:00:00+00:00,3.9,3.9,3.8,3.9,315,0,108223
2008-05-23T00:00:00+00:00,4.15,4.15,3.77,3.88,342,0,104738
2008-05-27T00:00:00+00:00,3.93,4.09,3.75,4.08,590,0,232076
2008-05-28T00:00:00+00:00,4.05,4.09,3.9699999999999998,4.02,302,0,128034
2008-05-29T00:00:00+00:00,4.06,4.08,3.95,3.96,270,0,85155
2008-05-30T00:00:00+00:00,3.98,4.05,3.83,3.83,401,0,145245
2008-06-02T00:00:00+00:00,3.98,3.99,3.82,3.93,605,0,173885
2008-06-03T00:00:00+00:00,3.94,3.98,3.85,3.89,315,0,89891
2008-06-04T00:00:00+00:00,3.88,3.91,3.85,3.87,333,0,69242
2008-06-05T00:00:00+00:00,3.91,4.12,3.85,4.05,638,0,298081
2008-06-06T00:00:00+00:00,4.03,4.03,3.81,3.89,629,0,234826
2008-06-09T00:00:00+00:00,3.92,3.94,3.75,3.81,485,0,145567
2008-06-10T00:00:00+00:00,3.81,3.84,3.7199999999999998,3.79,299,0,107238
2008-06-11T00:00:00+00:00,3.7199999999999998,3.87,3.71,3.8,320,0,146469
2008-06-12T00:00:00+00:00,3.83,3.92,3.8,3.92,433,0,133023
2008-06-13T00:00:00+00:00,3.96,3.96,3.75,3.89,379,0,106764
2008-06-16T00:00:00+00:00,3.9,4.1,3.83,4.1,575,0,173133
2008-06-17T00:00:00+00:00,4.1,4.98,4.07,4.92,4496,0,2341192
2008-06-18T00:00:00+00:00,4.85,5.6899999999999995,4.75,5.22,6627,0,3577918
2008-06-19T00:00:00+00:00,5.24,5.62,4.92,5.04,1666,0,808056
2008-06-20T00:00:00+00:00,4.95,4.99,4.71,4.9,916,0,437805
2008-06-23T00:00:00+00:00,4.89,5.25,4.75,5.02,1258,0,542700
2008-06-24T00:00:00+00:00,5.26,5.48,5.1,5.18,2480,0,1071750
2008-06-25T00:00:00+00:00,5.2,5.39,5.0,5.13,2301,0,672189
2008-06-26T00:00:00+00:00,5.14,5.77,5.14,5.74,7637,0,3310506
2008-06-27T00:00:00+00:00,5.76,6.4,5.54,6.35,9706,0,3722685
2008-06-30T00:00:00+00:00,6.09,6.25,5.55,5.77,4556,0,1585614
2008-07-01T00:00:00+00:00,5.74,5.75,5.41,5.74,3259,0,959273
2008-07-02T00:00:00+00:00,5.75,5.77,5.26,5.36,2653,0,709990
2008-07-03T00:00:00+00:00,5.22,5.31,5.1,5.15,1779,0,737898
2008-07-07T00:00:00+00:00,5.2,5.35,4.74,4.79,2860,0,1118798
2008-07-08T00:00:00+00:00,4.85,5.49,4.85,5.47,2134,0,659865
2008-07-09T00:00:00+00:00,5.49,5.63,5.02,5.02,2026,0,469157
2008-07-10T00:00:00+00:00,4.91,5.5,4.87,5.24,1696,0,456311
2008-07-11T00:00:00+00:00,5.22,5.52,5.05,5.46,2045,0,403253
2008-07-14T00:00:00+00:00,5.6,5.75,5.31,5.37,1483,0,469422
2008-07-15T00:00:00+00:00,5.34,5.65,5.16,5.52,2489,0,505899
2008-07-16T00:00:00+00:00,5.63,5.88,5.31,5.87,2591,0,785975
2008-07-17T00:00:00+00:00,5.99,6.0,5.6899999999999995,5.89,3312,0,1066418
2008-07-18T00:00:00+00:00,5.95,6.0,5.6,5.7,1549,0,492076
2008-07-21T00:00:00+00:00,5.85,5.9,5.55,5.77,1123,0,271604
2008-07-22T00:00:00+00:00,5.76,5.76,5.5600000000000005,5.7,1043,0,224480
2008-07-23T00:00:00+00:00,5.63,5.65,5.37,5.45,1347,0,373427
2008-07-24T00:00:00+00:00,5.43,5.6,5.21,5.52,1388,0,376180
2008-07-25T00:00:00+00:00,5.55,5.66,5.41,5.55,1044,0,190116
2008-07-28T00:00:00+00:00,5.6,5.64,5.5,5.58,711,0,163739
2008-07-29T00:00:00+00:00,5.6,5.65,5.38,5.5600000000000005,1030,0,250784
2008-07-30T00:00:00+00:00,5.64,5.88,5.45,5.67,1370,0,402069
2008-07-31T00:00:00+00:00,5.62,5.76,5.51,5.62,836,0,186987
2008-08-01T00:00:00+00:00,5.65,5.71,5.21,5.51,2074,0,459962
2008-08-04T00:00:00+00:00,5.53,5.53,5.26,5.5,955,0,232020
2008-08-05T00:00:00+00:00,5.48,5.75,5.2,5.5,1526,0,495559
2008-08-06T00:00:00+00:00,5.49,5.62,5.36,5.54,979,0,275389
2008-08-07T00:00:00+00:00,5.6,5.6,5.41,5.53,1034,0,332470
2008-08-08T00:00:00+00:00,4.35,5.15,4.26,5.11,5251,0,2401340
2008-08-11T00:00:00+00:00,5.05,5.12,4.8100000000000005,4.86,2844,0,1174372
2008-08-12T00:00:00+00:00,4.88,4.91,4.51,4.7,3009,0,930613
2008-08-13T00:00:00+00:00,4.65,4.65,4.47,4.64,1826,0,568807
2008-08-14T00:00:00+00:00,4.6,4.6,4.4,4.46,2050,0,560526
2008-08-15T00:00:00+00:00,4.5,4.5,4.35,4.4,1526,0,379688
2008-08-18T00:00:00+00:00,4.45,4.49,4.2,4.2,1262,0,359413
2008-08-19T00:00:00+00:00,4.0,4.03,3.66,3.95,2642,0,906397
2008-08-20T00:00:00+00:00,3.7800000000000002,3.86,3.58,3.81,2253,0,1186042
2008-08-21T00:00:00+00:00,3.61,3.7800000000000002,3.61,3.76,1261,0,672971
2008-08-22T00:00:00+00:00,3.68,4.05,3.68,4.02,2179,0,901409
2008-08-25T00:00:00+00:00,4.03,4.22,3.95,4.17,1427,0,689802
2008-08-26T00:00:00+00:00,4.16,4.26,4.05,4.1,1309,0,476392
2008-08-27T00:00:00+00:00,4.1,4.16,3.89,3.93,1145,0,472886
2008-08-28T00:00:00+00:00,3.93,3.96,3.8,3.88,1104,0,313511
2008-08-29T00:00:00+00:00,3.86,3.87,3.8,3.84,674,0,176724
2008-09-02T00:00:00+00:00,3.79,4.02,3.79,3.93,1102,0,316305
2008-09-03T00:00:00+00:00,3.91,4.07,3.87,3.9,1409,0,336965
2008-09-04T00:00:00+00:00,3.9699999999999998,4.1,3.9,3.94,1183,0,449805
2008-09-05T00:00:00+00:00,3.93,4.02,3.9,4.01,1393,0,398871
2008-09-08T00:00:00+00:00,4.01,4.06,3.83,3.89,1168,0,280213
2008-09-09T00:00:00+00:00,3.85,3.92,3.7800000000000002,3.7800000000000002,920,0,231976
2008-09-10T00:00:00+00:00,3.7199999999999998,3.8,3.61,3.76,940,0,343410
2008-09-11T00:00:00+00:00,3.66,3.68,3.56,3.61,1051,0,335438
2008-09-12T00:00:00+00:00,3.61,3.73,3.55,3.7,793,0,212028
2008-09-15T00:00:00+00:00,3.65,3.65,3.38,3.4,979,0,277699
2008-09-16T00:00:00+00:00,3.38,3.39,3.19,3.2800000000000002,1362,0,336019
2008-09-17T00:00:00+00:00,3.27,3.29,3.01,3.07,1379,0,494776
2008-09-18T00:00:00+00:00,3.13,3.4699999999999998,3.0,3.45,2650,0,896427
2008-09-19T00:00:00+00:00,3.5300000000000002,3.96,3.44,3.88,1852,0,599905
2008-09-22T00:00:00+00:00,3.95,3.95,3.46,3.49,1283,0,383890
2008-09-23T00:00:00+00:00,3.51,3.57,3.25,3.38,1321,0,377748
2008-09-24T00:00:00+00:00,3.4,3.57,3.39,3.42,1201,0,380556
2008-09-25T00:00:00+00:00,3.42,3.56,3.36,3.4,1705,0,325482
2008-09-26T00:00:00+00:00,3.4,3.4,3.05,3.25,2856,0,833586
2008-09-29T00:00:00+00:00,3.2,3.23,2.99,3.01,1613,0,522275
2008-09-30T00:00:00+00:00,3.14,3.26,3.07,3.24,2146,0,636400
2008-10-01T00:00:00+00:00,3.26,3.29,3.16,3.26,1421,0,290764
2008-10-02T00:00:00+00:00,3.3,3.35,3.2,3.24,2594,0,606987
2008-10-03T00:00:00+00:00,3.34,3.4,3.0,3.01,1371,0,476471
2008-10-06T00:00:00+00:00,2.82,2.9699999999999998,2.5,2.93,2743,0,948312
2008-10-07T00:00:00+00:00,2.95,2.99,2.6,2.6,1876,0,528534
2008-10-08T00:00:00+00:00,2.52,2.62,2.4,2.52,2294,0,791145
2008-10-09T00:00:00+00:00,2.6,2.7,2.4,2.5,1655,0,565558
2008-10-10T00:00:00+00:00,2.41,2.58,2.4,2.49,2301,0,819359
2008-10-13T00:00:00+00:00,2.59,2.71,2.56,2.69,1374,0,448154
2008-10-14T00:00:00+00:00,2.75,2.83,2.65,2.74,1292,0,415645
2008-10-15T00:00:00+00:00,2.74,2.74,2.5,2.5,792,0,255132
2008-10-16T00:00:00+00:00,2.66,2.7,2.42,2.7,1792,0,579788
2008-10-17T00:00:00+00:00,2.6,2.8,2.6,2.7199999999999998,1137,0,422583
2008-10-20T00:00:00+00:00,2.85,2.88,2.76,2.85,1534,0,444394
2008-10-21T00:00:00+00:00,2.85,2.88,2.81,2.84,1389,0,393702
2008-10-22T00:00:00+00:00,2.8,2.8,2.68,2.7,459,0,237560
2008-10-23T00:00:00+00:00,2.65,2.69,2.58,2.63,802,0,244920
2008-10-24T00:00:00+00:00,2.5,2.59,2.4,2.52,526,0,273899
2008-10-27T00:00:00+00:00,2.44,2.48,2.41,2.41,517,0,156694
2008-10-28T00:00:00+00:00,2.46,2.48,2.43,2.4699999999999998,828,0,226171
2008-10-29T00:00:00+00:00,2.46,2.4699999999999998,2.43,2.45,560,0,127399
2008-10-30T00:00:00+00:00,2.55,2.55,2.5,2.5300000000000002,594,0,209438
2008-10-31T00:00:00+00:00,2.55,2.85,2.54,2.85,1243,0,439032
