time,open,high,low,close,tick_volume,spread,real_volume
2020-12-10T00:00:00+00:00,146.95,165.0,141.25,144.13,156558,0,34039739
2020-12-11T00:00:00+00:00,146.55,151.5,135.11,139.25,60770,0,15112153
2020-12-14T00:00:00+00:00,134.92,135.3,125.16,129.96,42719,0,9510015
2020-12-15T00:00:00+00:00,126.69,127.6,121.5,124.68,26823,0,6202070
2020-12-16T00:00:00+00:00,125.91,142.0,124.91,138.01,50172,0,12488367
2020-12-17T00:00:00+00:00,143.0,152.45,142.67,147.29,36025,0,10010867
2020-12-18T00:00:00+00:00,150.45,159.0,150.41,157.47,32628,0,8575539
2020-12-21T00:00:00+00:00,155.4,172.0,145.12,162.87,42569,0,11968316
2020-12-22T00:00:00+00:00,170.0,174.97,161.05,163.14,25950,0,6571141
2020-12-23T00:00:00+00:00,162.93,168.25,155.5,158.19,15307,0,3893008
2020-12-24T00:00:00+00:00,159.43,162.79,154.12,155.7,9295,0,2438984
2020-12-28T00:00:00+00:00,158.6,163.65,147.52,148.89,17440,0,3978615
2020-12-29T00:00:00+00:00,150.45,151.66,143.12,150.0,13827,0,3618941
2020-12-30T00:00:00+00:00,151.24,152.82,145.6,148.32,8410,0,1997492
2020-12-31T00:00:00+00:00,146.9,147.89,144.51,146.65,7422,0,1666807
2021-01-04T00:00:00+00:00,150.85,151.01,137.0,139.06,16673,0,3700703
2021-01-05T00:00:00+00:00,138.38,148.71,137.25,148.57,17048,0,3531699
2021-01-06T00:00:00+00:00,145.88,148.36,141.11,142.84,11254,0,2628083
2021-01-07T00:00:00+00:00,146.37,154.41,145.26,151.4,11847,0,2670255
2021-01-08T00:00:00+00:00,153.9,155.55,147.25,149.58,12742,0,2645748
2021-01-11T00:00:00+00:00,147.23,150.5,144.02,148.24,8160,0,1656579
2021-01-12T00:00:00+00:00,148.33,163.88,143.61,160.75,22993,0,5389474
2021-01-13T00:00:00+00:00,160.8,178.62,159.35,170.05,34666,0,8218633
2021-01-14T00:00:00+00:00,175.4,187.42,174.98,180.5,27713,0,6012477
2021-01-15T00:00:00+00:00,184.45,186.0,164.87,169.52,26809,0,5092622
2021-01-19T00:00:00+00:00,173.0,178.6,166.61,173.81,12925,0,2967231
2021-01-20T00:00:00+00:00,176.03,176.35,161.0,161.83,18581,0,4148034
2021-01-21T00:00:00+00:00,164.97,183.48,155.33,180.41,47121,0,11580239
2021-01-22T00:00:00+00:00,178.05,185.31,175.19,181.87,19057,0,3844973
2021-01-25T00:00:00+00:00,186.02,192.47,170.03,177.5,22075,0,4256046
2021-01-26T00:00:00+00:00,179.92,193.0,177.33,193.0,18424,0,3506329
2021-01-27T00:00:00+00:00,186.7,216.0,186.39,201.69,35205,0,6291081
2021-01-28T00:00:00+00:00,203.0,212.83,187.06,187.37,19717,0,3362275
2021-01-29T00:00:00+00:00,190.75,193.5,179.31,183.86,11764,0,2415858
2021-02-01T00:00:00+00:00,187.48,188.8,179.74,180.39,10735,0,1930662
2021-02-02T00:00:00+00:00,183.22,186.48,177.11,179.19,12034,0,2241629
2021-02-03T00:00:00+00:00,181.81,190.9,180.0,185.58,11046,0,2526113
2021-02-04T00:00:00+00:00,187.02,195.99,186.19,195.54,10722,0,2123698
2021-02-05T00:00:00+00:00,197.01,197.25,190.25,195.21,7479,0,1435744
2021-02-08T00:00:00+00:00,199.71,201.97,191.5,200.43,9323,0,1895620
2021-02-09T00:00:00+00:00,199.98,209.22,196.16,199.88,13958,0,2511452
2021-02-10T00:00:00+00:00,205.97,214.72,202.1,211.53,15479,0,3023633
2021-02-11T00:00:00+00:00,213.4,219.94,207.0,216.74,11060,0,2015252
2021-02-12T00:00:00+00:00,214.2,216.94,209.0,212.56,8384,0,1615977
2021-02-16T00:00:00+00:00,215.99,218.77,209.09,209.7,8719,0,1709664
2021-02-17T00:00:00+00:00,208.49,208.77,196.02,201.99,11535,0,2072424
2021-02-18T00:00:00+00:00,199.01,200.36,192.17,197.69,9188,0,1416614
2021-02-19T00:00:00+00:00,203.99,205.55,200.18,200.94,7700,0,1326502
2021-02-22T00:00:00+00:00,200.57,205.01,193.5,195.29,12175,0,2119137
2021-02-23T00:00:00+00:00,189.0,191.67,175.0,187.4,19012,0,3171470
2021-02-24T00:00:00+00:00,190.69,208.15,189.0,200.04,18671,0,3339594
2021-02-25T00:00:00+00:00,198.79,199.75,180.0,181.83,32951,0,5674514
2021-02-26T00:00:00+00:00,194.16,214.1,185.75,206.23,53512,0,9878715
2021-03-01T00:00:00+00:00,195.85,199.69,192.62,196.0,33164,0,7751939
2021-03-02T00:00:00+00:00,195.55,200.01,188.5,189.9,22192,0,4736046
2021-03-03T00:00:00+00:00,186.97,188.47,178.8,180.41,27671,0,5417347
2021-03-04T00:00:00+00:00,178.96,183.9,170.87,180.23,28234,0,5181125
2021-03-05T00:00:00+00:00,181.89,183.5,161.9,179.85,23850,0,4719808
2021-03-08T00:00:00+00:00,179.99,186.4,177.03,180.82,12204,0,2592754
2021-03-09T00:00:00+00:00,184.99,189.47,180.72,182.9,14300,0,3122383
2021-03-10T00:00:00+00:00,184.84,191.0,181.55,184.05,14790,0,3351500
2021-03-11T00:00:00+00:00,189.85,201.0,188.5,197.94,15471,0,3253370
2021-03-12T00:00:00+00:00,196.27,208.7,192.2,206.56,14650,0,3029744
2021-03-15T00:00:00+00:00,211.34,213.74,206.92,209.85,6811,0,1335384
2021-03-16T00:00:00+00:00,208.18,208.98,198.18,199.78,7779,0,1625270
2021-03-17T00:00:00+00:00,201.05,203.46,195.27,201.98,8689,0,1510621
2021-03-18T00:00:00+00:00,195.22,198.79,190.68,191.58,7527,0,1480473
2021-03-19T00:00:00+00:00,194.58,196.5,192.85,194.37,7025,0,1182581
2021-03-22T00:00:00+00:00,199.99,203.3,194.75,195.79,7119,0,1281207
2021-03-23T00:00:00+00:00,191.96,192.9,185.74,188.4,8016,0,1433674
2021-03-24T00:00:00+00:00,182.66,187.7,178.51,179.1,8448,0,1394247
2021-03-25T00:00:00+00:00,176.52,179.54,170.5,176.28,11195,0,1778051
2021-03-26T00:00:00+00:00,178.9,181.01,168.04,174.84,9219,0,1451580
2021-03-29T00:00:00+00:00,175.41,185.4,173.5,182.4,13949,0,2502355
2021-03-30T00:00:00+00:00,182.35,185.17,178.38,183.0,9265,0,1516605
2021-03-31T00:00:00+00:00,185.23,192.27,185.13,187.85,10266,0,1589106
2021-04-01T00:00:00+00:00,192.5,193.99,185.37,188.06,8679,0,1401022
2021-04-05T00:00:00+00:00,191.4,192.07,185.81,186.62,7804,0,1250571
2021-04-06T00:00:00+00:00,188.71,194.49,187.52,189.92,9476,0,1861325
2021-04-07T00:00:00+00:00,189.58,190.62,179.47,179.92,20337,0,3285976
2021-04-08T00:00:00+00:00,181.65,183.9,179.3,180.18,9240,0,1438974
2021-04-09T00:00:00+00:00,179.55,182.46,177.25,179.51,10625,0,1634067
2021-04-12T00:00:00+00:00,179.51,181.49,176.33,176.41,9201,0,1396471
2021-04-13T00:00:00+00:00,175.26,178.61,172.16,177.95,11246,0,1940072
2021-04-14T00:00:00+00:00,179.43,181.47,175.31,176.22,8849,0,1406558
2021-04-15T00:00:00+00:00,177.02,178.24,174.25,175.33,8439,0,1502652
2021-04-16T00:00:00+00:00,176.01,179.51,172.94,178.64,9766,0,1709925
2021-04-19T00:00:00+00:00,177.12,178.72,171.5,174.57,11164,0,1722973
2021-04-20T00:00:00+00:00,173.92,175.0,165.52,169.57,15804,0,2558886
2021-04-21T00:00:00+00:00,168.09,170.33,164.12,166.99,14014,0,2158590
2021-04-22T00:00:00+00:00,168.49,176.92,168.43,170.71,11694,0,2168720
2021-04-23T00:00:00+00:00,172.3,178.25,172.0,174.18,10966,0,1797649
2021-04-26T00:00:00+00:00,175.24,176.03,171.07,174.68,8671,0,1421239
2021-04-27T00:00:00+00:00,176.35,179.61,174.82,177.93,9313,0,1467076
2021-04-28T00:00:00+00:00,174.44,181.67,173.35,179.98,7429,0,1249445
2021-04-29T00:00:00+00:00,182.49,182.49,173.36,177.49,9885,0,1716815
2021-04-30T00:00:00+00:00,173.02,176.45,172.01,172.68,8800,0,1702663
2021-05-03T00:00:00+00:00,173.44,173.44,167.8,168.17,8681,0,1574891
2021-05-04T00:00:00+00:00,167.02,169.01,161.96,168.88,13606,0,2266706
2021-05-05T00:00:00+00:00,169.31,170.19,162.12,162.55,11401,0,1875024
2021-05-06T00:00:00+00:00,162.01,162.11,150.7,153.62,27053,0,4612755
2021-05-07T00:00:00+00:00,156.65,157.05,148.78,151.18,22975,0,3693709
2021-05-10T00:00:00+00:00,150.31,150.5,144.52,146.61,17191,0,3417934
2021-05-11T00:00:00+00:00,139.2,144.35,136.01,142.68,25275,0,4435993
2021-05-12T00:00:00+00:00,140.88,144.77,138.75,140.16,16022,0,2582028
2021-05-13T00:00:00+00:00,142.18,142.33,131.28,136.19,35878,0,6606134
2021-05-14T00:00:00+00:00,137.75,142.25,131.67,141.22,53603,0,10845026
2021-05-17T00:00:00+00:00,137.49,137.79,130.25,132.42,100493,0,19171061
2021-05-18T00:00:00+00:00,133.75,138.4,131.5,134.99,45813,0,10431594
2021-05-19T00:00:00+00:00,130.0,138.38,129.71,138.13,39516,0,8302827
2021-05-20T00:00:00+00:00,138.84,138.89,135.65,136.15,24462,0,4416116
2021-05-21T00:00:00+00:00,136.55,137.17,132.88,134.64,23555,0,4478409
2021-05-24T00:00:00+00:00,135.7,137.98,134.39,135.86,24135,0,4493403
2021-05-25T00:00:00+00:00,137.44,137.85,133.56,133.96,29131,0,5507557
2021-05-26T00:00:00+00:00,134.95,135.68,133.72,134.71,24191,0,4904232
2021-05-27T00:00:00+00:00,135.07,143.82,134.51,143.16,52815,0,11778682
2021-05-28T00:00:00+00:00,144.86,144.9,140.25,140.35,31307,0,6467197
2021-06-01T00:00:00+00:00,143.89,146.09,141.59,144.32,46030,0,8390676
2021-06-02T00:00:00+00:00,145.35,152.7,144.4,150.99,44429,0,9046527
2021-06-03T00:00:00+00:00,149.36,151.11,143.81,144.26,27271,0,5391103
2021-06-04T00:00:00+00:00,145.83,151.57,145.0,150.73,23735,0,4590009
2021-06-07T00:00:00+00:00,150.78,150.96,146.4,148.95,22855,0,4513821
2021-06-08T00:00:00+00:00,150.45,150.75,145.8,147.01,19558,0,4205015
2021-06-09T00:00:00+00:00,148.57,149.36,144.48,144.87,17284,0,3166657
2021-06-10T00:00:00+00:00,142.1,147.45,141.04,146.11,26288,0,4846423
2021-06-11T00:00:00+00:00,145.87,148.95,145.2,148.47,14304,0,2685702
2021-06-14T00:00:00+00:00,149.18,149.6,146.85,149.23,19441,0,3333839
2021-06-15T00:00:00+00:00,148.98,153.7,148.84,151.74,30805,0,7095167
2021-06-16T00:00:00+00:00,150.7,152.35,146.92,149.11,25100,0,5046478
2021-06-17T00:00:00+00:00,148.99,152.29,148.61,150.69,21013,0,3793960
2021-06-18T00:00:00+00:00,150.38,154.8,149.4,152.52,17517,0,3509090
2021-06-21T00:00:00+00:00,151.98,152.61,145.83,149.65,20806,0,3920227
2021-06-22T00:00:00+00:00,149.75,151.65,148.4,149.7,15394,0,2792350
2021-06-23T00:00:00+00:00,149.9,154.59,147.8,151.65,27394,0,4819582
2021-06-24T00:00:00+00:00,152.99,153.63,149.88,150.72,22963,0,4952687
2021-06-25T00:00:00+00:00,151.23,153.16,149.28,149.68,17171,0,3737248
2021-06-28T00:00:00+00:00,148.61,150.91,147.1,149.86,18787,0,3636075
2021-06-29T00:00:00+00:00,149.75,149.9,145.77,146.0,20341,0,4178542
2021-06-30T00:00:00+00:00,145.72,154.09,144.24,153.09,25587,0,5460044
2021-07-01T00:00:00+00:00,154.57,157.41,151.41,153.07,28980,0,5489916
2021-07-02T00:00:00+00:00,153.25,154.95,149.56,150.22,14209,0,2756722
2021-07-06T00:00:00+00:00,150.01,152.8,147.81,148.37,15004,0,2860783
2021-07-07T00:00:00+00:00,148.15,148.94,143.6,143.69,16365,0,3096994
2021-07-08T00:00:00+00:00,140.8,143.74,139.53,142.45,12259,0,2357435
2021-07-09T00:00:00+00:00,143.76,150.26,143.36,149.65,17968,0,4109267
2021-07-12T00:00:00+00:00,149.0,150.42,146.01,146.69,8315,0,1745981
2021-07-13T00:00:00+00:00,147.7,147.7,143.06,143.36,17390,0,2908450
2021-07-14T00:00:00+00:00,143.99,144.2,139.04,139.08,26590,0,4615466
2021-07-15T00:00:00+00:00,139.18,140.52,136.54,137.61,17776,0,3262501
2021-07-16T00:00:00+00:00,139.58,139.79,133.51,134.31,18273,0,3353054
2021-07-19T00:00:00+00:00,131.36,133.77,130.31,131.83,25473,0,4169380
2021-07-20T00:00:00+00:00,132.35,137.44,131.7,136.23,17576,0,3103625
