datetime,open,high,low,close,volume,openinterest
2025-08-26 14:00:00,116.73,116.86,116.67,116.75,23230,123534
2025-08-26 15:00:00,116.75,117.24,116.74,117.21,2,125390
2025-08-26 15:15:00,117.21,117.31,117.19,117.27,63,124063
2025-08-27 10:30:00,117.13,117.22,116.96,117.08,41441,124510
2025-08-27 11:30:00,117.08,117.22,116.84,116.89,19062,123760
2025-08-27 14:00:00,116.88,117.4,116.87,117.37,3593,126846
2025-08-27 15:00:00,117.36,117.4,117.17,117.31,32,123754
2025-08-27 15:15:00,117.3,117.4,117.26,117.4,39,122915
2025-08-28 10:30:00,117.32,117.32,117.08,117.13,38513,122206
2025-08-28 11:30:00,117.12,117.19,117.02,117.09,14787,122515
2025-08-28 14:00:00,117.09,117.13,116.75,116.76,1581,121925
2025-08-28 15:00:00,116.77,116.78,116.42,116.51,49753,120428
2025-08-28 15:15:00,116.51,116.57,116.42,116.46,100,119002
2025-08-29 10:30:00,116.49,116.65,116.38,116.59,44145,121501
2025-08-29 11:30:00,116.59,116.81,116.51,116.8,18217,121942
2025-08-29 14:00:00,116.8,116.83,116.38,116.39,484,121392
2025-08-29 15:00:00,116.39,116.64,116.35,116.64,201,121524
2025-08-29 15:15:00,116.64,116.67,116.54,116.55,91,120662
2025-09-01 10:30:00,116.41,116.73,116.31,116.72,131,124077
2025-09-01 11:30:00,116.71,116.74,116.49,116.68,2244,124172
2025-09-01 14:00:00,116.68,116.92,116.65,116.86,3674,125176
2025-09-01 15:00:00,116.86,116.96,116.79,116.91,35,125342
2025-09-01 15:15:00,116.91,116.99,116.89,116.91,57,125481
2025-09-02 10:30:00,116.96,117.03,116.79,116.85,38295,124643
2025-09-02 11:30:00,116.85,116.94,116.7,116.8,15933,122815
2025-09-02 14:00:00,116.81,116.84,116.56,116.58,23579,121829
2025-09-02 15:00:00,116.58,116.69,116.51,116.64,3103,120714
2025-09-02 15:15:00,116.65,116.69,116.6,116.68,67,120185
2025-09-03 10:30:00,116.86,117.24,116.81,117.05,49926,123910
2025-09-03 11:30:00,117.06,117.13,116.66,116.75,297,121278
2025-09-03 14:00:00,116.73,116.87,116.63,116.8,2023,121235
2025-09-03 15:00:00,116.8,117.23,116.68,117.23,3720,122471
2025-09-03 15:15:00,117.23,117.24,117.1,117.15,118,123261
2025-09-04 10:30:00,117.47,117.55,117.3,117.52,46038,121890
2025-09-04 11:30:00,117.52,117.58,117.33,117.37,13416,121787
2025-09-04 14:00:00,117.38,117.42,117.24,117.28,28989,121240
2025-09-04 15:00:00,117.28,117.51,117.27,117.39,959,120581
2025-09-04 15:15:00,117.39,117.4,117.32,117.33,39,120284
2025-09-05 10:30:00,117.14,117.22,116.85,116.86,44388,121479
2025-09-05 11:30:00,116.86,116.91,116.75,116.79,16966,122719
2025-09-05 14:00:00,116.74,116.88,116.38,116.38,38926,124725
2025-09-05 15:00:00,116.37,116.46,116.21,116.35,40039,123601
2025-09-05 15:15:00,116.34,116.38,116.25,116.35,217,122575
2025-09-08 10:30:00,116.08,116.39,115.89,116.25,60545,127900
2025-09-08 11:30:00,116.25,116.36,116.15,116.26,12401,128444
2025-09-08 14:00:00,116.25,116.31,115.99,116.02,22540,129139
2025-09-08 15:00:00,116.02,116.13,115.85,116.02,29503,129324
2025-09-08 15:15:00,116.02,116.1,115.98,116.06,43,128882
2025-09-09 10:30:00,116.04,116.05,115.72,115.9,42847,126991
2025-09-09 11:30:00,115.89,115.91,115.69,115.79,11513,125841
2025-09-09 14:00:00,115.78,116.02,115.75,115.83,31678,124961
2025-09-09 15:00:00,115.83,115.9,115.68,115.75,23358,124990
2025-09-09 15:15:00,115.75,115.77,115.7,115.72,50,124289
2025-09-10 10:30:00,115.52,115.7,115.31,115.41,43153,126977
2025-09-10 11:30:00,115.41,115.64,115.15,115.19,20638,130230
2025-09-10 14:00:00,115.3,115.35,114.92,114.95,26,132820
2025-09-10 15:00:00,114.95,114.99,114.76,114.96,37707,133274
2025-09-10 15:15:00,114.96,114.98,114.74,114.76,31,133236
2025-09-11 10:30:00,114.94,115.04,114.68,114.79,47340,136224
2025-09-11 11:30:00,114.8,114.94,114.36,114.42,29392,137934
2025-09-11 14:00:00,114.41,115.09,114.41,115.03,2902,136916
2025-09-11 15:00:00,115.03,115.16,114.76,114.83,38679,136367
2025-09-11 15:15:00,114.83,114.84,114.56,114.74,36,135176
2025-09-12 10:30:00,114.77,115.12,114.69,115.02,50665,139349
2025-09-12 11:30:00,115.03,115.25,114.99,115.12,18859,142094
2025-09-12 14:00:00,115.1,115.23,114.97,115.11,17,142880
2025-09-12 15:00:00,115.11,115.25,115.0,115.19,1029,142856
2025-09-12 15:15:00,115.18,115.28,115.18,115.27,5863,142309
2025-09-15 10:30:00,115.28,115.66,115.15,115.59,45884,144334
2025-09-15 11:30:00,115.61,115.64,115.42,115.46,11701,143251
2025-09-15 14:00:00,115.46,115.62,115.43,115.44,18656,143423
2025-09-15 15:00:00,115.44,115.57,115.41,115.55,607,142953
2025-09-15 15:15:00,115.55,115.56,115.37,115.4,81,141755
2025-09-16 10:30:00,114.86,114.95,114.54,114.8,62168,141623
2025-09-16 11:30:00,114.8,115.01,114.77,114.95,11810,142688
2025-09-16 14:00:00,114.94,115.65,114.94,115.42,46610,147526
2025-09-16 15:00:00,115.4,115.68,115.4,115.57,3928,147802
2025-09-16 15:15:00,115.57,115.61,115.43,115.48,9,147371
2025-09-17 10:30:00,115.45,115.59,115.37,115.52,36231,147883
2025-09-17 11:30:00,115.51,115.54,115.26,115.31,12821,146037
2025-09-17 14:00:00,115.42,115.76,115.31,115.66,35424,147633
2025-09-17 15:00:00,115.66,115.91,115.65,115.91,1606,146277
2025-09-17 15:15:00,115.9,115.91,115.83,115.88,64,144877
2025-09-18 10:30:00,115.68,115.84,115.49,115.51,40679,146893
2025-09-18 11:30:00,115.51,115.67,115.47,115.59,7013,147555
