datetime,open,high,low,close,volume,openinterest
2018-08-17 00:00:00,99.4,99.405,99.075,99.16,8559,0
2018-08-20 00:00:00,99.1,99.26,99.1,99.215,1865,0
2018-08-21 00:00:00,99.185,99.235,99.12,99.185,1339,0
2018-08-22 00:00:00,99.235,99.29,99.19,99.2,1225,0
2018-08-23 00:00:00,99.28,99.28,99.225,99.275,819,0
2018-08-24 00:00:00,99.305,99.38,99.29,99.31,464,0
2018-08-27 00:00:00,99.27,99.3,99.205,99.27,671,0
2018-08-28 00:00:00,99.215,99.315,99.185,99.275,574,0
2018-08-29 00:00:00,99.27,99.32,99.225,99.31,210,0
2018-08-30 00:00:00,99.335,99.435,99.3,99.365,533,0
2018-08-31 00:00:00,99.36,99.4,99.315,99.375,239,0
2018-09-03 00:00:00,99.35,99.365,99.31,99.33,108,0
2018-09-04 00:00:00,99.315,99.315,99.265,99.28,90,0
2018-09-05 00:00:00,99.29,99.315,99.275,99.275,109,0
2018-09-06 00:00:00,99.29,99.305,99.265,99.27,204,0
2018-09-07 00:00:00,99.26,99.28,99.245,99.255,360,0
2018-09-10 00:00:00,99.25,99.275,99.22,99.25,393,0
2018-09-11 00:00:00,99.26,99.265,99.205,99.24,383,0
2018-09-12 00:00:00,99.25,99.255,99.22,99.24,365,0
2018-09-13 00:00:00,99.225,99.31,99.22,99.27,267,0
2018-09-14 00:00:00,99.295,99.305,99.275,99.3,129,0
2018-09-17 00:00:00,99.405,99.405,99.325,99.345,163,0
2018-09-18 00:00:00,99.385,99.385,99.335,99.34,126,0
2018-09-19 00:00:00,99.35,99.375,99.31,99.31,262,0
2018-09-20 00:00:00,99.27,99.3,99.25,99.275,163,0
2018-09-21 00:00:00,99.27,99.32,99.27,99.32,140,0
2018-09-25 00:00:00,99.305,99.33,99.28,99.295,136,0
2018-09-26 00:00:00,99.28,99.345,99.275,99.34,168,0
2018-09-27 00:00:00,99.38,99.4,99.345,99.395,205,0
2018-09-28 00:00:00,99.45,99.45,99.36,99.39,191,0
2018-10-08 00:00:00,99.38,99.405,99.32,99.385,162,0
